2025-12-10 18:21:00.000,0.0764,4.0579,pre,4.43,394.2,-3.35,112.52,ACE/DSCOVR
2025-12-10 19:19:00.000,0.1126,0.3054,pre,8.1,381.8,0.25,291.05,ACE/DSCOVR
2025-12-10 20:21:00.000,0.1088,3.0107,peak,1.88,409.0,-14.41,333.5,ACE/DSCOVR
2025-12-10 21:19:00.000,0.1226,5.5414,peak,16.49,442.3,-14.35,28.1,ACE/DSCOVR
2025-12-10 22:19:00.000,0.1207,1.8762,peak,13.57,437.7,-15.2,37.01,ACE/DSCOVR
2025-12-11 19:19:00.000,0.1099,0.3054,pre,7.62,411.8,1.72,297.71,ACE/DSCOVR
